Accession_number	Start	End	Prediction_method
NC_022873	4136034	4161166	Dimob
NC_022873	4287507	4294438	Dimob
NC_022873	4633445	4639473	Dimob
NC_022873	4779329	4792218	Dimob
NC_022873	5022634	5043496	Dimob
NC_022873	5559119	5594893	Dimob
NC_022873	5663256	5679882	Dimob
NZ_CP004858	249531	262747	Dimob
NZ_CP004858	270239	281833	Dimob
NZ_CP004858	299944	305432	Dimob
NZ_CP004858	309192	328977	Dimob
NZ_CP004858	347110	387483	Dimob
NZ_CP004858	767454	776729	Dimob
NZ_CP004858	1069457	1103140	Dimob
NZ_CP004858	1288680	1300247	Dimob
NZ_CP004858	2245501	2280751	Dimob
NZ_CP004858	2547160	2601753	Dimob
NZ_CP004858	3341265	3364973	Dimob
NZ_CP004858	3552783	3596855	Dimob
NZ_CP004858	3909019	3935518	Dimob
NZ_CP004858	4133703	4140997	Dimob
NZ_CP004858	4471495	4478893	Dimob
NZ_CP004858	5007874	5015346	Dimob
NZ_CP004858	5210220	5229866	Dimob
NZ_CP004870	264484	277700	Dimob
NZ_CP004870	290181	309966	Dimob
NZ_CP004870	325085	365416	Dimob
NZ_CP004870	428277	440246	Dimob
NZ_CP004870	788596	797840	Dimob
NZ_CP004870	1078521	1113716	Dimob
NZ_CP004870	1309264	1321735	Dimob
NZ_CP004870	2267254	2312468	Dimob
NZ_CP004870	2578416	2633061	Dimob
NZ_CP004870	2831481	2842735	Dimob
NZ_CP004870	3371167	3395053	Dimob
NZ_CP004870	3935224	3960353	Dimob
NZ_CP004870	4158187	4164976	Dimob
NZ_CP004870	5011486	5027940	Dimob
NZ_CP004870	5034669	5041127	Dimob
NZ_CP007607	50708	60209	Dimob
NZ_CP007607	66822	80828	Dimob
NZ_CP007607	709010	728060	Dimob
NZ_CP007607	1455489	1465693	Dimob
NZ_CP007607	1796684	1803473	Dimob
NZ_CP007607	2003017	2026761	Dimob
NZ_CP007607	2335080	2384340	Dimob
NZ_CP007607	2571691	2595845	Dimob
NZ_CP007607	2924416	2928890	Dimob
NZ_CP007607	3126434	3140721	Dimob
NZ_CP007607	3661134	3688343	Dimob
NZ_CP007607	3696007	3711200	Dimob
NZ_CP007607	3823585	3833272	Dimob
NZ_CP007607	4674357	4684546	Dimob
NZ_CP007607	4871321	4905125	Dimob
NZ_CP007607	5191098	5196867	Dimob
NZ_CP007607	5582289	5599993	Dimob
NZ_CP013000	179712	188856	Dimob
NZ_CP013000	724908	735945	Dimob
NZ_CP013000	891269	898298	Dimob
NZ_CP013000	1797501	2066856	Dimob
NZ_CP013000	2076004	2204623	Dimob
NZ_CP013000	3919147	3935973	Dimob
NZ_CP013000	4416129	4423354	Dimob
NZ_CP013000	4426329	4438209	Dimob
NZ_CP010089	172738	179990	Dimob
NZ_CP010089	678525	693878	Dimob
NZ_CP010089	861348	865885	Dimob
NZ_CP010089	1137804	1141784	Dimob
NZ_CP010089	1153997	1190515	Dimob
NZ_CP010089	2242892	2281014	Dimob
NZ_CP010089	2561087	2632342	Dimob
NZ_CP010089	3543676	3598477	Dimob
NZ_CP010089	3892274	3917492	Dimob
NZ_CP010089	4442808	4450051	Dimob
NZ_CP010089	4520287	4542671	Dimob
NZ_CP010089	4981848	4995193	Dimob
NZ_CP010089	5036700	5072377	Dimob
NZ_CP010089	5228383	5241184	Dimob
NZ_CP009335	140076	150341	Dimob
NZ_CP009335	672812	692891	Dimob
NZ_CP009335	1339116	1350560	Dimob
NZ_CP009335	2922210	2934262	Dimob
NZ_CP009335	3439247	3446347	Dimob
NZ_CP009335	3508260	3531820	Dimob
NZ_CP009335	3692511	3712359	Dimob
NZ_CP009335	4546081	4568308	Dimob
NZ_CP009335	4732004	4740272	Dimob
NZ_CP009600	93772	115221	Dimob
NZ_CP009600	1274235	1287031	Dimob
NZ_CP009600	1927745	1937898	Dimob
NZ_CP009600	1986555	2003006	Dimob
NZ_CP009600	2329381	2336253	Dimob
NZ_CP009600	4275994	4289174	Dimob
NZ_CP009651	37942	103976	Dimob
NZ_CP009651	208104	225925	Dimob
NZ_CP009651	238892	254881	Dimob
NZ_CP009651	1005018	1033879	Dimob
NZ_CP009651	1462877	1483169	Dimob
NZ_CP009651	3964023	3987951	Dimob
NZ_CP009651	4004541	4022592	Dimob
NZ_CP009651	4067408	4099620	Dimob
NZ_CP009651	4109676	4125205	Dimob
NZ_CP009651	4423158	4436658	Dimob
NZ_CP009651	5181091	5195193	Dimob
NZ_CP009720	564584	575086	Dimob
NZ_CP009720	1213298	1278799	Dimob
NZ_CP009720	2265000	2280785	Dimob
NZ_CP009720	2401189	2426187	Dimob
NZ_CP009720	2573009	2595002	Dimob
NZ_CP009720	2723182	2734489	Dimob
NZ_CP010088	135036	178546	Dimob
NZ_CP010088	752663	767590	Dimob
NZ_CP010088	3466543	3477274	Dimob
NZ_CP010088	4123690	4131516	Dimob
NZ_CP010088	4519001	4550238	Dimob
NZ_CP010088	4795645	4818454	Dimob
NZ_CP010088	5121553	5135951	Dimob
NZ_CP009351	17945	41691	Dimob
NZ_CP009351	57286	68218	Dimob
NZ_CP009351	341995	352007	Dimob
NZ_CP009351	435595	443329	Dimob
NZ_CP009351	592379	604685	Dimob
NZ_CP009351	705347	721395	Dimob
NZ_CP009351	1265424	1334858	Dimob
NZ_CP009351	1345934	1362343	Dimob
NZ_CP009351	1864296	1882987	Dimob
NZ_CP009351	2226851	2245331	Dimob
NZ_CP009351	2936217	2965626	Dimob
NZ_CP009351	3585732	3613507	Dimob
NZ_CP009351	3896474	3922575	Dimob
NZ_CP009351	4850947	4859686	Dimob
NZ_CP009351	5175823	5184922	Dimob
NZ_CP010577	657107	663438	Dimob
NZ_CP010577	928100	968311	Dimob
NZ_CP010577	1178839	1183877	Dimob
NZ_CP010577	2396723	2421108	Dimob
NZ_CP010577	2627178	2638517	Dimob
NZ_CP010577	2679577	2711356	Dimob
NZ_CP010577	3287261	3303554	Dimob
NZ_CP010577	3411880	3427446	Dimob
NZ_CP010577	3912292	3916889	Dimob
NZ_CP010577	3934458	3940369	Dimob
NZ_CP010577	3959006	3984138	Dimob
NZ_CP010577	4505150	4513323	Dimob
NZ_CP010577	4623664	4634536	Dimob
NZ_CP010577	5231257	5234710	Dimob
NZ_CP010577	5310684	5318494	Dimob
NZ_CP010577	5399080	5412930	Dimob
NZ_CP011349	125740	181029	Dimob
NZ_CP011349	449785	477004	Dimob
NZ_CP011349	484669	494397	Dimob
NZ_CP011349	613660	622718	Dimob
NZ_CP011349	1470627	1479082	Dimob
NZ_CP011349	1665594	1699661	Dimob
NZ_CP011349	1987109	1993728	Dimob
NZ_CP011349	2329178	2339421	Dimob
NZ_CP011349	2352229	2364835	Dimob
NZ_CP011349	2497013	2503267	Dimob
NZ_CP011349	2516280	2530286	Dimob
NZ_CP011349	3168645	3173240	Dimob
NZ_CP011349	3193253	3205916	Dimob
NZ_CP011349	3911740	3921944	Dimob
NZ_CP011349	4459263	4483007	Dimob
NZ_CP011349	4793514	4841790	Dimob
NZ_CP011349	5029141	5060001	Dimob
NZ_CP011349	5389695	5394170	Dimob
NZ_CP011349	5571951	5603352	Dimob
NZ_CP012099	1385363	1399342	Dimob
NZ_CP012099	2491508	2513696	Dimob
NZ_CP012099	2890982	2897538	Dimob
NZ_CP012099	3560294	3570168	Dimob
NZ_CP012099	3675767	3700899	Dimob
NZ_CP012099	3801389	3807513	Dimob
NZ_CP012099	4225986	4236210	Dimob
NZ_CP012099	4624822	4630983	Dimob
NZ_CP010106	1216221	1232540	Dimob
NZ_CP010106	1998831	2018313	Dimob
NZ_CP010106	2317810	2331450	Dimob
NZ_CP010106	2357495	2366486	Dimob
NZ_CP010106	2566739	2602461	Dimob
NZ_CP010106	3183889	3204296	Dimob
NZ_CP010106	3842016	3859066	Dimob
NZ_CP010106	3868975	3894104	Dimob
NZ_CP010106	4407377	4418124	Dimob
NZ_CP013055	8348	14938	Dimob
NZ_CP013055	25960	39966	Dimob
NZ_CP013055	678323	682918	Dimob
NZ_CP013055	702932	715595	Dimob
NZ_CP013055	1421438	1432352	Dimob
NZ_CP013055	1764370	1771159	Dimob
NZ_CP013055	1968993	1992737	Dimob
NZ_CP013055	2302430	2350007	Dimob
NZ_CP013055	2538520	2562226	Dimob
NZ_CP013055	3100685	3112306	Dimob
NZ_CP013055	3309717	3365008	Dimob
NZ_CP013055	3633766	3660986	Dimob
NZ_CP013055	3668651	3678381	Dimob
NZ_CP013055	4654657	4663112	Dimob
NZ_CP013055	4849251	4883704	Dimob
NZ_CP013055	5513237	5523480	Dimob
NZ_CP013055	5536288	5549293	Dimob
NZ_CP013274	1257087	1261525	Dimob
NZ_CP013274	1729079	1756511	Dimob
NZ_CP013274	1802558	1818055	Dimob
NZ_CP013274	2402626	2429928	Dimob
NZ_CP013274	3617914	3630212	Dimob
NZ_CP013274	3738073	3767875	Dimob
NZ_CP013274	4290296	4298190	Dimob
NZ_CP013274	4972274	4993863	Dimob
NZ_AP014864	198387	211841	Dimob
NZ_AP014864	315736	334709	Dimob
NZ_AP014864	1064386	1093101	Dimob
NZ_AP014864	1141245	1152000	Dimob
NZ_AP014864	1321073	1332827	Dimob
NZ_AP014864	1352470	1359642	Dimob
NZ_AP014864	1767916	1793044	Dimob
NZ_AP014864	1925744	1938727	Dimob
NZ_AP014864	1963315	1973031	Dimob
NZ_AP014864	2106006	2109792	Dimob
NZ_AP014864	2200397	2221835	Dimob
NZ_AP014864	2295219	2307820	Dimob
NZ_AP014864	2407676	2417833	Dimob
NZ_AP014864	2542936	2560122	Dimob
NZ_AP014864	2743175	2750448	Dimob
NZ_AP014864	3056174	3064346	Dimob
NZ_AP014864	3086049	3121137	Dimob
NZ_AP014864	3255227	3301447	Dimob
NZ_AP014864	3309578	3367066	Dimob
NZ_AP014864	3813703	3831995	Dimob
NZ_AP014864	4006836	4078380	Dimob
NZ_AP014864	4401099	4406738	Dimob
NZ_AP014864	4679877	4692861	Dimob
NZ_AP014864	4821374	4827241	Dimob
NZ_AP014864	5100378	5107402	Dimob
NZ_AP014864	5518494	5532726	Dimob
NZ_AP014864	5539012	5550952	Dimob
NZ_AP014864	5593241	5639659	Dimob
NZ_CP014282	1794867	1805092	Dimob
NZ_CP014282	1816464	1824030	Dimob
NZ_CP014282	2486824	2509617	Dimob
NZ_CP014282	2901203	2919094	Dimob
NZ_CP014282	3151911	3160711	Dimob
NZ_CP014282	3651266	3676394	Dimob
NZ_CP014282	4194560	4204009	Dimob
NZ_CP014847	351436	360999	Dimob
NZ_CP014847	950586	992529	Dimob
NZ_CP014847	1209438	1213102	Dimob
NZ_CP014847	1952979	1960043	Dimob
NZ_CP014847	2089367	2102736	Dimob
NZ_CP014847	2475737	2489869	Dimob
NZ_CP014847	2513217	2594380	Dimob
NZ_CP014847	2668447	2678119	Dimob
NZ_CP014847	2765039	2806752	Dimob
NZ_CP014847	3553016	3561690	Dimob
NZ_CP014847	4575814	4583572	Dimob
NZ_CP014847	4956653	4966803	Dimob
NZ_CP014847	5451274	5457204	Dimob
NZ_CP015150	255250	268466	Dimob
NZ_CP015150	280947	288199	Dimob
NZ_CP015150	1039713	1073779	Dimob
NZ_CP015150	1258927	1269163	Dimob
NZ_CP015150	2246114	2291625	Dimob
NZ_CP015150	2558108	2612704	Dimob
NZ_CP015150	2810731	2821987	Dimob
NZ_CP015150	3362297	3385675	Dimob
NZ_CP015150	3573810	3620256	Dimob
NZ_CP015150	3931229	3956358	Dimob
NZ_CP015150	4154192	4161486	Dimob
NZ_CP015150	4493708	4501712	Dimob
NZ_CP015150	5240731	5253532	Dimob
NZ_CP015176	486171	512826	Dimob
NZ_CP015176	657642	669938	Dimob
NZ_CP015176	908417	975572	Dimob
NZ_CP015176	1018994	1026410	Dimob
NZ_CP015176	1035438	1043223	Dimob
NZ_CP015176	2333565	2339199	Dimob
NZ_CP015176	3150971	3165571	Dimob
NZ_CP015176	4246200	4254116	Dimob
NZ_CP015176	4319556	4349116	Dimob
NZ_CP015176	4944382	4981488	Dimob
NZ_CP015176	5041229	5064516	Dimob
NZ_CP015350	347765	353549	Dimob
NZ_CP015350	409462	428441	Dimob
NZ_CP015350	633381	647713	Dimob
NZ_CP015350	813058	818462	Dimob
NZ_CP015350	1198068	1210014	Dimob
NZ_CP015350	1260006	1270117	Dimob
NZ_CP015350	2485323	2516778	Dimob
NZ_CP015350	3146526	3155048	Dimob
NZ_CP015350	3525091	3570832	Dimob
NZ_CP015350	3601787	3614286	Dimob
NZ_CP015350	3644709	3717939	Dimob
NZ_CP015350	3858733	3873540	Dimob
NZ_CP015350	4507645	4514394	Dimob
NZ_CP015350	4640642	4651263	Dimob
NZ_CP015350	5183952	5195965	Dimob
NZ_CP015350	5395070	5415586	Dimob
NZ_CP015350	5478317	5485482	Dimob
NZ_CP015350	5504570	5544568	Dimob
NZ_CP016588	1326750	1338793	Dimob
NZ_CP016588	1860048	1883792	Dimob
NZ_CP016588	1900542	1908987	Dimob
NZ_CP016588	2028229	2050757	Dimob
NZ_CP016588	2345509	2360567	Dimob
NZ_CP016588	2511403	2524005	Dimob
NZ_CP016588	2735993	2754238	Dimob
NZ_CP016588	3154403	3179345	Dimob
NZ_CP016588	4661593	4686773	Dimob
NC_022781	1114992	1121834	Dimob
NC_022781	1590264	1606551	Dimob
NC_022781	1675557	1704241	Dimob
NC_022781	4366144	4412760	Dimob
NC_022781	4573537	4609671	Dimob
NC_022781	4647920	4676552	Dimob
NC_022781	4824818	4831651	Dimob
NC_010184	910649	927994	Dimob
NC_010184	1244345	1268243	Dimob
NC_010184	3157632	3181604	Dimob
NC_010184	3435442	3516739	Dimob
NC_010184	3523817	3534612	Dimob
NC_010184	3657419	3670191	Dimob
NC_010184	3680505	3705654	Dimob
NC_010184	4237771	4248033	Dimob
NZ_CP009746	207425	217846	Dimob
NZ_CP009746	401953	433897	Dimob
NZ_CP009746	478644	489086	Dimob
NZ_CP009746	1013254	1037018	Dimob
NZ_CP009746	1145297	1153026	Dimob
NZ_CP009746	1636073	1647137	Dimob
NZ_CP009746	1749796	1771950	Dimob
NZ_CP009746	2699173	2712615	Dimob
NZ_CP009746	4230779	4262901	Dimob
NZ_CP009746	5048463	5092476	Dimob
NZ_CP009746	5120630	5139910	Dimob
NZ_CP009746	5161537	5208934	Dimob
NZ_CP009746	5500702	5534294	Dimob
NZ_CP009746	5565047	5601871	Dimob
NZ_CP012801	89179	167862	Dimob
NZ_CP012801	193148	228267	Dimob
NZ_CP012801	792973	851938	Dimob
NZ_CP012801	865037	882820	Dimob
NZ_CP012801	1795745	1811078	Dimob
NZ_CP012801	2307370	2332011	Dimob
NZ_CP012801	2534875	2548567	Dimob
NZ_CP012801	3914542	3934160	Dimob
NZ_CP012801	4369875	4385395	Dimob
NZ_CP012801	4422014	4449375	Dimob
NZ_CP012801	4835950	4889044	Dimob
NZ_CP012801	4896611	4940499	Dimob
NZ_CP012801	5398279	5416229	Dimob
NZ_CP012801	6050259	6065978	Dimob
NZ_CP012801	6325210	6345728	Dimob
NZ_CP011531	446076	461064	Dimob
NZ_CP011531	915842	945668	Dimob
NZ_CP011531	1038543	1072709	Dimob
NZ_CP011531	1380329	1418359	Dimob
NZ_CP011531	1476425	1488361	Dimob
NZ_CP011531	1869508	1897320	Dimob
NZ_CP011531	2006906	2015956	Dimob
NZ_CP011531	2031483	2068638	Dimob
NZ_CP011531	2315926	2364588	Dimob
NZ_CP011531	2944595	2957983	Dimob
NZ_CP011531	2984475	2992701	Dimob
NZ_CP011531	4054602	4179218	Dimob
NZ_CP011531	4626521	4658706	Dimob
NC_006347	114772	166566	Dimob
NC_006347	586387	599973	Dimob
NC_006347	1586505	1624338	Dimob
NC_006347	1941813	1951561	Dimob
NC_006347	2085449	2090675	Dimob
NC_006347	2413845	2430267	Dimob
NC_006347	2681843	2694801	Dimob
NC_006347	2851173	2858268	Dimob
NC_006347	3188586	3234954	Dimob
NC_006347	3350970	3358851	Dimob
NC_006347	3426238	3444703	Dimob
NC_006347	3956548	3973387	Dimob
NC_006347	4757664	4797074	Dimob
NC_006347	4820553	4824919	Dimob
NC_006347	4838189	4866792	Dimob
NC_006347	4914704	4923144	Dimob
NC_003228	1484335	1526321	Dimob
NC_003228	1764221	1822427	Dimob
NC_003228	1958578	1968326	Dimob
NC_003228	2018454	2040822	Dimob
NC_003228	2049929	2073532	Dimob
NC_003228	4689303	4730664	Dimob
NC_003228	4762106	4796853	Dimob
NC_003228	4848197	4856614	Dimob
NZ_CP011073	606295	638912	Dimob
NZ_CP011073	1286488	1316615	Dimob
NZ_CP011073	2156683	2174548	Dimob
NZ_CP011073	2759208	2820638	Dimob
NZ_CP011073	2909833	2921721	Dimob
NZ_CP011073	3461707	3541479	Dimob
NZ_CP011073	4663047	4702290	Dimob
NZ_CP011073	4740435	4757941	Dimob
NZ_CP011073	4822340	4828911	Dimob
NZ_CP011073	4997400	5007122	Dimob
NZ_LN877293	844256	854048	Dimob
NZ_LN877293	1382203	1396449	Dimob
NZ_LN877293	1569884	1583284	Dimob
NZ_LN877293	1940049	1949797	Dimob
NZ_LN877293	2183385	2231715	Dimob
NZ_LN877293	2375436	2382168	Dimob
NZ_LN877293	4194479	4221645	Dimob
NZ_LN877293	4672209	4711558	Dimob
NZ_LN877293	4742980	4776659	Dimob
NZ_LN877293	4828097	4838959	Dimob
NZ_CP012706	999312	1031221	Dimob
NZ_CP012706	1161152	1177199	Dimob
NZ_CP012706	1336692	1371754	Dimob
NZ_CP012706	2116492	2129491	Dimob
NZ_CP012706	3786844	3828645	Dimob
NZ_CP012706	3848767	3856825	Dimob
NZ_CP012706	3893795	3902210	Dimob
NC_014933	158400	177934	Dimob
NC_014933	208495	256460	Dimob
NC_014933	1098105	1115362	Dimob
NC_014933	1335583	1371413	Dimob
NC_014933	2051936	2083791	Dimob
NC_014933	2170609	2192589	Dimob
NC_014933	2915167	2939673	Dimob
NC_014933	3055969	3062827	Dimob
NC_014933	3353385	3375019	Dimob
NZ_CP012938	468515	519849	Dimob
NZ_CP012938	532161	537894	Dimob
NZ_CP012938	680088	692719	Dimob
NZ_CP012938	739731	748275	Dimob
NZ_CP012938	1268956	1282647	Dimob
NZ_CP012938	1321382	1343640	Dimob
NZ_CP012938	1647225	1662911	Dimob
NZ_CP012938	1900620	1919014	Dimob
NZ_CP012938	2303390	2316771	Dimob
NZ_CP012938	2374436	2390318	Dimob
NZ_CP012938	2929744	2940063	Dimob
NZ_CP012938	3061041	3105201	Dimob
NZ_CP012938	3129198	3154796	Dimob
NZ_CP012938	3394188	3430671	Dimob
NZ_CP012938	3641484	3667788	Dimob
NZ_CP012938	5181005	5192123	Dimob
NZ_CP012938	5339733	5368925	Dimob
NZ_CP012938	5379726	5493105	Dimob
NZ_CP012938	6132917	6138243	Dimob
NZ_CP012938	6220701	6249606	Dimob
NZ_CP012938	6344880	6364428	Dimob
NZ_LT622246	221052	231371	Dimob
NZ_LT622246	352354	396619	Dimob
NZ_LT622246	420510	446109	Dimob
NZ_LT622246	688263	724745	Dimob
NZ_LT622246	934055	961855	Dimob
NZ_LT622246	2474668	2483787	Dimob
NZ_LT622246	2631400	2660592	Dimob
NZ_LT622246	2671393	2786100	Dimob
NZ_LT622246	3515113	3544018	Dimob
NZ_LT622246	3639290	3658835	Dimob
NZ_LT622246	4235467	4286803	Dimob
NZ_LT622246	4299115	4304847	Dimob
NZ_LT622246	4447035	4459665	Dimob
NZ_LT622246	4506675	4519197	Dimob
NZ_LT622246	5035577	5049268	Dimob
NZ_LT622246	5088003	5110261	Dimob
NZ_LT622246	5413835	5429521	Dimob
NZ_LT622246	5667230	5685624	Dimob
NZ_LT622246	6069994	6083375	Dimob
NC_015164	398035	417204	Dimob
NC_015164	430495	439433	Dimob
NC_015164	490161	535833	Dimob
NC_015164	1178400	1189255	Dimob
NC_015164	1265867	1272913	Dimob
NC_015164	1284357	1301449	Dimob
NC_015164	2082746	2094175	Dimob
NC_015164	2255667	2267809	Dimob
NC_015164	2453997	2506559	Dimob
NC_015164	2542933	2551935	Dimob
NC_015164	2918167	2924124	Dimob
NC_015164	2964751	2989114	Dimob
NC_015164	3660591	3746397	Dimob
NC_015164	4017356	4042367	Dimob
NC_004663	15525	19966	Dimob
NC_004663	69352	112655	Dimob
NC_004663	238951	257509	Dimob
NC_004663	1145130	1163114	Dimob
NC_004663	1303393	1323685	Dimob
NC_004663	1383849	1400367	Dimob
NC_004663	1846797	1874638	Dimob
NC_004663	2283457	2295867	Dimob
NC_004663	2342233	2348872	Dimob
NC_004663	2412202	2422431	Dimob
NC_004663	2783050	2793331	Dimob
NC_004663	2928738	2938613	Dimob
NC_004663	3064815	3078440	Dimob
NC_004663	3089857	3112698	Dimob
NC_004663	3246837	3250915	Dimob
NC_004663	3288975	3297819	Dimob
NC_004663	3320412	3332872	Dimob
NC_004663	3343900	3396951	Dimob
NC_004663	3754921	3771737	Dimob
NC_004663	4003482	4018015	Dimob
NC_004663	4970594	4983382	Dimob
NC_004663	5889212	5902421	Dimob
NC_004663	5936965	5947287	Dimob
NZ_CP012937	496337	547792	Dimob
NZ_CP012937	884744	898810	Dimob
NZ_CP012937	996261	1009890	Dimob
NZ_CP012937	1398684	1411394	Dimob
NZ_CP012937	1759422	1793286	Dimob
NZ_CP012937	2038982	2047881	Dimob
NZ_CP012937	2066232	2073303	Dimob
NZ_CP012937	2134049	2161197	Dimob
NZ_CP012937	2568529	2575511	Dimob
NZ_CP012937	2675941	2701827	Dimob
NZ_CP012937	2820160	2849639	Dimob
NZ_CP012937	3014246	3021224	Dimob
NZ_CP012937	3264398	3283564	Dimob
NZ_CP012937	4270766	4389671	Dimob
NZ_CP012937	4435620	4448991	Dimob
NZ_CP012937	4498311	4509389	Dimob
NZ_CP012937	4914580	5019851	Dimob
NZ_CP012937	5196463	5219258	Dimob
NZ_CP012937	5241798	5256170	Dimob
NZ_CP012937	5338050	5345280	Dimob
NZ_CP012937	5363092	5385930	Dimob
NZ_CP012937	5509286	5529404	Dimob
NC_009614	616130	632612	Dimob
NC_009614	920743	925421	Dimob
NC_009614	936581	947660	Dimob
NC_009614	981745	996577	Dimob
NC_009614	1086044	1123959	Dimob
NC_009614	1223149	1241369	Dimob
NC_009614	1969482	1979934	Dimob
NC_009614	2000226	2017858	Dimob
NC_009614	2050762	2059592	Dimob
NC_009614	2217751	2253912	Dimob
NC_009614	2756116	2765749	Dimob
NC_009614	2960650	2977265	Dimob
NC_009614	3591104	3612307	Dimob
NC_009614	3942196	3958027	Dimob
NC_009614	4005348	4030174	Dimob
NC_009614	4121982	4130156	Dimob
NC_009614	4204436	4274874	Dimob
NC_009614	4332097	4364830	Dimob
NC_009614	4526266	4549519	Dimob
NC_009614	4567993	4635735	Dimob
NC_020300	261290	346200	Dimob
NC_020300	1181132	1242681	Dimob
NC_020300	1370722	1386935	Dimob
NC_020300	1398944	1406877	Dimob
NC_008783	1092027	1116538	Dimob
NZ_CP014012	1137435	1158513	Dimob
NC_014932	1305795	1376775	Dimob
NC_012846	976369	1027896	Dimob
NC_012846	1440739	1460061	Dimob
NC_012846	1820678	1864500	Dimob
NC_012846	1928127	1941393	Dimob
NC_005956	363045	375552	Dimob
NC_005956	419607	425216	Dimob
NC_005956	789851	807751	Dimob
NC_005956	1595192	1703240	Dimob
NZ_HG969191	393818	399453	Dimob
NZ_HG969191	1670266	1753130	Dimob
NZ_HG965802	362344	374851	Dimob
NZ_HG965802	1592037	1656907	Dimob
NC_005955	1306737	1331869	Dimob
NC_018533	1308313	1339960	Dimob
NC_010161	417814	451950	Dimob
NC_010161	1181889	1191683	Dimob
NC_010161	1323940	1341877	Dimob
NC_010161	1501317	1519254	Dimob
NC_010161	1949637	1967439	Dimob
NC_010161	2235575	2250842	Dimob
NC_010161	2547813	2565663	Dimob
NZ_HG969192	418835	452971	Dimob
NZ_HG969192	1045717	1070875	Dimob
NZ_HG969192	1123199	1145674	Dimob
NZ_HG969192	1182891	1192685	Dimob
NZ_HG969192	1324911	1342848	Dimob
NZ_HG969192	1502205	1519983	Dimob
NZ_HG969192	1950315	1969297	Dimob
NZ_HG969192	2094524	2197047	Dimob
NZ_HG969192	2230765	2248227	Dimob
NZ_HG969192	2538354	2556201	Dimob
NC_020301	725963	738264	Dimob
NC_020301	807786	815331	Dimob
NC_020301	854815	876158	Dimob
NC_020301	1287087	1296639	Dimob
NC_020301	1327061	1330522	Dimob
NC_020301	1385779	1416092	Dimob
NC_020301	1518516	1566322	Dimob
NC_020301	1752279	1758409	Dimob
NC_005363	1928748	1935449	Dimob
NC_019567	229121	257911	Dimob
NC_019567	1248345	1265151	Dimob
NC_019567	1345205	1360491	Dimob
NC_019567	1494201	1533297	Dimob
NC_019567	2741713	2757505	Dimob
NC_019567	3408885	3436312	Dimob
NZ_CP002190	1536581	1544392	Dimob
NZ_CP007656	1284134	1291743	Dimob
NZ_CP007656	1394793	1437399	Dimob
NC_010581	2600513	2612744	Dimob
NC_010581	2939374	3035328	Dimob
NC_010581	3098731	3107645	Dimob
NC_010581	3290210	3298105	Dimob
NC_010581	3366746	3414202	Dimob
NC_010581	3612813	3630954	Dimob
NC_018010	15017	35232	Dimob
NC_018010	272908	306367	Dimob
NC_018010	1088755	1097213	Dimob
NC_018010	1335893	1390242	Dimob
NC_018010	2687475	2695192	Dimob
NC_018010	2946048	2989612	Dimob
NC_018010	3174592	3212556	Dimob
NC_018010	3542743	3574030	Dimob
NC_020515	74058	114319	Dimob
NC_020515	300739	317829	Dimob
NC_020515	1871233	1876933	Dimob
NC_020515	2159974	2202196	Dimob
NZ_CP006954	2054968	2072055	Dimob
NZ_CP006955	161549	196001	Dimob
NZ_CP006955	250267	275701	Dimob
NZ_CP006955	2138212	2155301	Dimob
NZ_CP006955	2340363	2380163	Dimob
NZ_CP006956	229924	304761	Dimob
NZ_CP006956	344910	360276	Dimob
NZ_CP006956	2248280	2287321	Dimob
NC_008618	1093825	1102054	Dimob
NC_008618	1212259	1217964	Dimob
NC_008618	1296493	1303048	Dimob
NC_008618	1592440	1610719	Dimob
NC_008618	1707458	1751293	Dimob
NZ_CP007443	1504747	1510856	Dimob
NZ_CP007443	1518523	1530848	Dimob
NZ_CP007443	1635565	1663674	Dimob
NZ_CP007443	1785597	1816323	Dimob
NZ_CP007443	1857443	1894510	Dimob
NZ_CP007443	1975075	1994078	Dimob
NZ_CP010437	1548003	1570666	Dimob
NZ_CP010437	1731707	1775402	Dimob
NZ_CP010437	1824654	1872965	Dimob
NZ_CP010437	1932768	1976118	Dimob
