contigName	contigLen	totalAvgDepth	metaspades_perc100_sorted.bam	metaspades_perc100_sorted.bam-var
NODE_10410_length_1344_cov_1.071373	1344	1.33166	1.33166	0.221848
NODE_10411_length_1343_cov_3.002329	1343	3.65046	3.65046	2.05305
NODE_10412_length_1343_cov_2.049689	1343	2.37217	2.37217	1.77412
NODE_10413_length_1343_cov_1.673913	1343	2.15926	2.15926	1.78333
NODE_10414_length_1343_cov_1.604814	1343	2.16513	2.16513	0.975226
NODE_10415_length_1343_cov_1.529503	1343	2.35708	2.35708	0.655936
NODE_10416_length_1342_cov_2.610723	1342	3.15604	3.15604	1.63978
NODE_10417_length_1342_cov_2.519814	1342	3.20973	3.20973	2.80398
NODE_10418_length_1342_cov_2.123543	1342	3.10654	3.10654	1.35472
NODE_10419_length_1342_cov_2.054390	1342	2.91779	2.91779	1.46425
NODE_10420_length_1342_cov_1.858586	1342	2.17366	2.17366	1.32751
NODE_10421_length_1342_cov_1.593629	1342	1.5495	1.5495	0.776721
NODE_10422_length_1341_cov_18.562208	1341	8.95886	8.95886	13.8445
NODE_10423_length_1341_cov_10.457232	1341	10.869	10.869	11.0803
NODE_10424_length_1341_cov_2.282271	1341	2.58942	2.58942	1.78339
NODE_10425_length_1341_cov_2.003110	1341	2.45256	2.45256	5.46477
NODE_10426_length_1341_cov_1.989891	1341	2.77498	2.77498	1.41992
NODE_10427_length_1341_cov_1.916019	1341	2.41142	2.41142	2.01714
NODE_10428_length_1341_cov_1.877916	1341	2.75735	2.75735	1.07636
NODE_10429_length_1341_cov_1.599533	1341	1.93451	1.93451	0.829314
NODE_10430_length_1341_cov_1.506221	1341	2.17968	2.17968	1.03995
NODE_10431_length_1341_cov_1.482115	1341	2.12175	2.12175	0.91037
NODE_10432_length_1341_cov_1.362364	1341	2.0932	2.0932	0.412319
NODE_10433_length_1340_cov_2.441245	1340	2.90672	2.90672	1.59013
NODE_10434_length_1340_cov_2.419455	1340	3.20672	3.20672	1.64436
NODE_10435_length_1340_cov_1.817121	1340	2.12941	2.12941	1.60644
NODE_10436_length_1340_cov_1.628794	1340	2.36387	2.36387	0.978512
NODE_10437_length_1339_cov_954.507009	1339	991.09	991.09	44271.8
NODE_10438_length_1339_cov_3.597352	1339	4.39193	4.39193	5.64762
NODE_10439_length_1339_cov_3.049065	1339	3.97645	3.97645	2.16276
NODE_10440_length_1339_cov_2.788941	1339	3.40454	3.40454	2.32862
NODE_10441_length_1339_cov_2.641745	1339	3.20437	3.20437	2.98766
NODE_10442_length_1339_cov_2.496885	1339	2.24643	2.24643	1.14038
NODE_10443_length_1339_cov_2.362928	1339	2.75189	2.75189	2.44427
NODE_10444_length_1339_cov_2.327103	1339	2.56182	2.56182	1.56962
NODE_10445_length_1339_cov_2.278816	1339	2.73844	2.73844	1.98119
NODE_10446_length_1339_cov_2.025701	1339	2.6947	2.6947	1.24932
NODE_10447_length_1339_cov_2.003115	1339	2.17998	2.17998	2.12751
NODE_10448_length_1339_cov_1.719626	1339	2.33978	2.33978	0.576374
NODE_10449_length_1339_cov_1.120717	1339	1.39529	1.39529	0.424421
NODE_10450_length_1338_cov_2005.760717	1338	1840.02	1840.02	284044
NODE_10451_length_1338_cov_20.183944	1338	21.234	21.234	33.1668
NODE_10452_length_1338_cov_2.829306	1338	3.22727	3.22727	1.44957
NODE_10453_length_1338_cov_2.464536	1338	2.99916	2.99916	1.28982
NODE_10454_length_1338_cov_1.907249	1338	2.867	2.867	1.73631
NODE_10455_length_1337_cov_2.883775	1337	3.53328	3.53328	1.90846
NODE_10456_length_1337_cov_1.813573	1337	2.55097	2.55097	1.37072
NODE_10457_length_1336_cov_3.207650	1336	3.8457	3.8457	3.13142
NODE_10458_length_1336_cov_2.785324	1336	3.43929	3.43929	2.61952
NODE_10459_length_1336_cov_2.627635	1336	3.09865	3.09865	4.12276
NODE_10460_length_1336_cov_2.548790	1336	3.41315	3.41315	1.82073
NODE_10461_length_1336_cov_2.263856	1336	3.16357	3.16357	0.862661
NODE_10462_length_1336_cov_2.209992	1336	2.58263	2.58263	2.70578
NODE_10463_length_1336_cov_2.206870	1336	2.52782	2.52782	1.27222
NODE_10464_length_1336_cov_1.697112	1336	2.10708	2.10708	0.581776
NODE_10465_length_1336_cov_1.398907	1336	1.95363	1.95363	0.403748
NODE_10466_length_1335_cov_2.421875	1335	2.55274	2.55274	1.52446
NODE_10467_length_1335_cov_2.244531	1335	2.9789	2.9789	1.22675
NODE_10468_length_1335_cov_2.074219	1335	2.92996	2.92996	1.09222
NODE_10469_length_1335_cov_1.984375	1335	2.51055	2.51055	1.61496
NODE_10470_length_1335_cov_1.953906	1335	3.02194	3.02194	2.06709
NODE_10471_length_1335_cov_1.920313	1335	2.79747	2.79747	1.08563
NODE_10472_length_1335_cov_1.913281	1335	2.39241	2.39241	2.8366
NODE_10473_length_1335_cov_1.637500	1335	1.81941	1.81941	1.34911
NODE_10474_length_1335_cov_1.414844	1335	1.97553	1.97553	0.929306
NODE_10475_length_1335_cov_1.357813	1335	2.18397	2.18397	0.396872
NODE_10476_length_1335_cov_1.254687	1335	1.69451	1.69451	0.965706
NODE_10477_length_1334_cov_2.449570	1334	3.20355	3.20355	2.76411
NODE_10478_length_1334_cov_1.425332	1334	2.36824	2.36824	0.704518
NODE_10479_length_1334_cov_1.176701	1334	1.34797	1.34797	0.61761
NODE_10480_length_1333_cov_2.803599	1333	3.59341	3.59341	2.25333
NODE_10481_length_1333_cov_2.290297	1333	2.76923	2.76923	1.38409
NODE_10482_length_1333_cov_2.158059	1333	2.54438	2.54438	0.881062
NODE_10483_length_1332_cov_4.915427	1332	2.65482	2.65482	3.581
NODE_10484_length_1332_cov_3.558340	1332	4.20897	4.20897	2.14004
NODE_10485_length_1332_cov_2.252153	1332	2.13875	2.13875	0.747867
NODE_10486_length_1332_cov_1.717306	1332	2.18359	2.18359	2.35153
NODE_10487_length_1332_cov_1.646829	1332	1.77157	1.77157	1.90714
NODE_10488_length_1332_cov_1.480031	1332	1.53046	1.53046	0.38645
NODE_10489_length_1331_cov_2.628527	1331	2.96952	2.96952	1.93977
NODE_10490_length_1331_cov_2.068966	1331	2.8061	2.8061	1.60728
NODE_10491_length_1331_cov_1.806426	1331	1.35309	1.35309	0.557429
NODE_10492_length_1331_cov_1.739812	1331	2.82472	2.82472	2.43791
NODE_10493_length_1331_cov_1.715517	1331	2.19983	2.19983	1.48037
NODE_10494_length_1331_cov_1.652038	1331	2.04488	2.04488	0.61748
NODE_10495_length_1331_cov_1.602665	1331	2.19644	2.19644	1.01562
NODE_10496_length_1330_cov_2.389020	1330	3.24492	3.24492	4.01547
NODE_10497_length_1330_cov_2.254118	1330	2.77203	2.77203	1.59092
NODE_10498_length_1330_cov_2.163922	1330	2.99915	2.99915	0.832057
NODE_10499_length_1330_cov_2.096471	1330	2.33983	2.33983	0.998068
NODE_10500_length_1330_cov_1.330980	1330	1.55339	1.55339	0.788484
NODE_10501_length_1329_cov_6.361068	1329	7.57846	7.57846	26.4427
NODE_10502_length_1329_cov_2.822606	1329	3.39864	3.39864	2.01583
NODE_10503_length_1329_cov_2.445840	1329	3.10433	3.10433	1.37706
NODE_10504_length_1329_cov_2.281790	1329	3.03562	3.03562	1.41977
NODE_10505_length_1329_cov_2.111460	1329	3.03393	3.03393	2.10923
NODE_10506_length_1329_cov_1.950549	1329	2.95165	2.95165	1.39409
NODE_10507_length_1329_cov_1.892465	1329	2.96607	2.96607	1.69834
NODE_10508_length_1329_cov_1.868917	1329	2.77778	2.77778	0.853802
NODE_10509_length_1329_cov_1.737049	1329	1.95929	1.95929	0.787808
NODE_10510_length_1329_cov_1.615385	1329	2.39355	2.39355	1.1557
NODE_10511_length_1329_cov_1.480377	1329	1.93978	1.93978	0.891955
NODE_10512_length_1328_cov_3.361351	1328	4.09677	4.09677	5.25314
NODE_10513_length_1328_cov_2.549882	1328	3.39643	3.39643	1.66344
NODE_10514_length_1328_cov_2.234878	1328	2.57216	2.57216	1.14731
NODE_10515_length_1328_cov_1.897879	1328	2.2343	2.2343	1.51174
NODE_10516_length_1328_cov_1.883739	1328	2.40323	2.40323	1.58323
NODE_10517_length_1328_cov_1.761980	1328	1.99066	1.99066	0.529221
NODE_10518_length_1328_cov_1.649647	1328	2.34635	2.34635	0.551135
NODE_10519_length_1328_cov_1.561665	1328	2.78608	2.78608	1.7435
NODE_10520_length_1327_cov_172.594340	1327	176.643	176.643	2247.46
NODE_10521_length_1327_cov_2.269654	1327	2.34155	2.34155	1.76253
NODE_10522_length_1327_cov_2.026730	1327	2.79694	2.79694	3.281
NODE_10523_length_1327_cov_1.952044	1327	2.57519	2.57519	2.06597
NODE_10524_length_1327_cov_1.708333	1327	2.37043	2.37043	1.23341
NODE_10525_length_1327_cov_1.511006	1327	1.9915	1.9915	0.732921
NODE_10526_length_1326_cov_469.808025	1326	494.029	494.029	12286.5
NODE_10527_length_1326_cov_463.414634	1326	477.828	477.828	9313.6
NODE_10528_length_1326_cov_3.210071	1326	4.02381	4.02381	4.21389
NODE_10529_length_1326_cov_2.113297	1326	2.82398	2.82398	1.50007
NODE_10530_length_1326_cov_1.764752	1326	1.78741	1.78741	0.890934
NODE_10531_length_1326_cov_1.486231	1326	1.81803	1.81803	0.458773
NODE_10532_length_1325_cov_2.948031	1325	3.81447	3.81447	1.55839
NODE_10533_length_1325_cov_1.956693	1325	1.9617	1.9617	0.641631
NODE_10534_length_1325_cov_1.844882	1325	2.34723	2.34723	0.298409
NODE_10535_length_1325_cov_1.790551	1325	1.14638	1.14638	0.644651
NODE_10536_length_1325_cov_1.681890	1325	2.26723	2.26723	0.797349
NODE_10537_length_1325_cov_1.612598	1325	2.18894	2.18894	0.545196
NODE_10538_length_1324_cov_6.408195	1324	2.65673	2.65673	4.89565
NODE_10539_length_1324_cov_2.007880	1324	2.62351	2.62351	1.10281
NODE_10540_length_1324_cov_1.731284	1324	2.57922	2.57922	1.38289
NODE_10541_length_1323_cov_84.494479	1323	66.8858	66.8858	280.878
NODE_10542_length_1323_cov_2.975552	1323	3.45098	3.45098	1.72392
NODE_10543_length_1323_cov_2.359621	1323	2.80051	2.80051	1.71444
NODE_10544_length_1323_cov_2.182965	1323	2.87724	2.87724	1.68287
NODE_10545_length_1323_cov_1.847003	1323	2.63342	2.63342	1.39112
NODE_10546_length_1323_cov_1.441640	1323	1.83376	1.83376	1.02439
NODE_10547_length_1323_cov_1.389590	1323	2.20716	2.20716	0.944246
NODE_10548_length_1322_cov_3.954223	1322	4.78072	4.78072	3.64359
NODE_10549_length_1322_cov_2.636148	1322	3.63993	3.63993	1.42447
NODE_10550_length_1322_cov_2.628256	1322	3.47867	3.47867	3.35307
NODE_10551_length_1322_cov_2.258879	1322	3.1186	3.1186	1.9475
NODE_10552_length_1322_cov_2.198106	1322	2.9744	2.9744	1.37253
NODE_10553_length_1322_cov_1.971586	1322	2.59044	2.59044	1.65621
NODE_10554_length_1322_cov_1.959747	1322	2.3558	2.3558	0.774229
NODE_10555_length_1322_cov_1.869771	1322	2.78498	2.78498	0.758162
NODE_10556_length_1322_cov_1.493291	1322	1.99147	1.99147	0.589166
NODE_10557_length_1322_cov_1.408840	1322	2.00171	2.00171	1.12553
NODE_10558_length_1322_cov_1.364641	1322	1.7628	1.7628	0.558545
NODE_10559_length_1321_cov_2.786730	1321	4.0743	4.0743	3.56115
NODE_10560_length_1321_cov_2.713270	1321	3.45004	3.45004	2.28702
NODE_10561_length_1321_cov_2.413902	1321	3.41332	3.41332	1.49569
NODE_10562_length_1321_cov_2.105845	1321	3.05465	3.05465	1.52179
NODE_10563_length_1321_cov_2.040284	1321	2.807	2.807	0.959292
NODE_10564_length_1321_cov_1.909953	1321	2.39197	2.39197	1.28469
NODE_10565_length_1321_cov_1.908373	1321	2.44833	2.44833	1.15695
NODE_10566_length_1321_cov_1.702212	1321	1.99915	1.99915	1.87094
NODE_10567_length_1321_cov_1.321485	1321	1.76601	1.76601	0.278534
NODE_10568_length_1320_cov_20.116996	1320	13.9427	13.9427	18.6169
NODE_10569_length_1320_cov_3.833992	1320	4.57778	4.57778	4.15862
NODE_10570_length_1320_cov_2.343874	1320	3.27949	3.27949	1.122
NODE_10571_length_1320_cov_2.294071	1320	2.85812	2.85812	1.5624
NODE_10572_length_1320_cov_2.263241	1320	2.56923	2.56923	1.62267
NODE_10573_length_1320_cov_2.155731	1320	2.20855	2.20855	1.61772
NODE_10574_length_1320_cov_2.154150	1320	3.05043	3.05043	3.30027
NODE_10575_length_1320_cov_1.960474	1320	2.34274	2.34274	2.05437
NODE_10576_length_1320_cov_1.838735	1320	2.26581	2.26581	1.46822
NODE_10577_length_1320_cov_1.418182	1320	1.80427	1.80427	1.09683
NODE_10578_length_1319_cov_2.636867	1319	3.21386	3.21386	2.54498
NODE_10579_length_1319_cov_2.357595	1319	3.46108	3.46108	1.70076
NODE_10580_length_1319_cov_2.151108	1319	2.95381	2.95381	1.85574
NODE_10581_length_1319_cov_1.961234	1319	2.65526	2.65526	0.65588
NODE_10582_length_1319_cov_1.686709	1319	2.21899	2.21899	0.729411
NODE_10583_length_1319_cov_1.658228	1319	2.17622	2.17622	1.27199
NODE_10584_length_1318_cov_2.832146	1318	3.50599	3.50599	4.15079
NODE_10585_length_1318_cov_2.695170	1318	3.46661	3.46661	1.85666
NODE_10586_length_1318_cov_2.343626	1318	3.26455	3.26455	2.13132
NODE_10587_length_1318_cov_2.252573	1318	2.42038	2.42038	0.90196
NODE_10588_length_1318_cov_2.056215	1318	2.75171	2.75171	2.40279
NODE_10589_length_1318_cov_2.036421	1318	1.6524	1.6524	0.711972
NODE_10590_length_1318_cov_2.023753	1318	2.43579	2.43579	1.13213
NODE_10591_length_1318_cov_1.940618	1318	2.39726	2.39726	1.26279
NODE_10592_length_1318_cov_1.712589	1318	2.35274	2.35274	2.14283
NODE_10593_length_1318_cov_1.670625	1318	2.06592	2.06592	1.16704
NODE_10594_length_1318_cov_1.609660	1318	2.1464	2.1464	1.26304
NODE_10595_length_1317_cov_116.490491	1317	115.094	115.094	758.327
NODE_10596_length_1317_cov_3.129952	1317	4.49957	4.49957	3.40801
NODE_10597_length_1317_cov_2.753566	1317	3.00857	3.00857	1.92442
NODE_10598_length_1317_cov_2.469097	1317	2.97001	2.97001	2.22809
NODE_10599_length_1317_cov_2.201268	1317	2.5347	2.5347	2.92823
NODE_10600_length_1317_cov_2.168780	1317	2.57498	2.57498	1.7283
NODE_10601_length_1317_cov_2.132330	1317	2.83719	2.83719	1.82424
NODE_10602_length_1317_cov_1.844691	1317	2.49614	2.49614	1.61384
NODE_10603_length_1317_cov_1.523772	1317	1.97943	1.97943	1.07163
NODE_10604_length_1317_cov_1.194136	1317	2.006	2.006	0.299275
NODE_10605_length_1316_cov_3.175258	1316	4.33619	4.33619	3.86282
NODE_10606_length_1316_cov_2.659001	1316	3.09434	3.09434	1.93445
NODE_10607_length_1316_cov_2.314830	1316	3.04202	3.04202	1.7553
NODE_10608_length_1316_cov_2.205393	1316	3.00943	3.00943	1.55442
NODE_10609_length_1316_cov_2.004758	1316	2.78816	2.78816	1.68643
NODE_10610_length_1316_cov_1.850119	1316	2.59434	2.59434	2.33916
NODE_10611_length_1316_cov_1.586836	1316	2.42281	2.42281	0.403906
NODE_10612_length_1316_cov_1.260904	1316	1.36878	1.36878	0.749711
NODE_10613_length_1316_cov_1.019033	1316	1.28302	1.28302	0.568758
NODE_10614_length_1315_cov_3.976190	1315	4.76137	4.76137	4.80901
NODE_10615_length_1315_cov_2.799206	1315	3.20343	3.20343	1.25841
NODE_10616_length_1315_cov_2.386508	1315	2.56481	2.56481	1.76148
NODE_10617_length_1315_cov_2.382540	1315	2.82489	2.82489	2.72019
NODE_10618_length_1315_cov_2.292857	1315	3.12103	3.12103	3.45013
NODE_10619_length_1315_cov_2.201587	1315	2.88927	2.88927	1.31505
NODE_10620_length_1315_cov_2.080159	1315	2.80258	2.80258	2.48504
NODE_10621_length_1315_cov_1.942063	1315	2.29871	2.29871	2.30076
NODE_10622_length_1315_cov_1.552381	1315	1.90043	1.90043	1.98663
NODE_10623_length_1315_cov_1.535714	1315	1.80086	1.80086	0.458586
NODE_10624_length_1315_cov_1.511111	1315	1.99571	1.99571	1.67439
NODE_10625_length_1315_cov_1.330159	1315	2.01373	2.01373	0.506679
NODE_10626_length_1314_cov_2.516283	1314	2.60481	2.60481	1.70612
NODE_10627_length_1314_cov_2.481334	1314	2.99742	2.99742	1.95443
NODE_10628_length_1314_cov_1.958697	1314	2.43385	2.43385	1.3774
NODE_10629_length_1314_cov_1.951549	1314	2.2311	2.2311	0.769418
NODE_10630_length_1314_cov_1.912629	1314	2.86512	2.86512	1.57164
NODE_10631_length_1314_cov_1.764893	1314	2.34536	2.34536	0.547858
NODE_10632_length_1313_cov_3.462639	1313	3.91488	3.91488	2.77329
NODE_10633_length_1313_cov_3.293323	1313	4.15907	4.15907	5.14418
NODE_10634_length_1313_cov_2.674881	1313	3.14015	3.14015	1.93645
NODE_10635_length_1313_cov_2.538156	1313	3.06105	3.06105	2.04359
NODE_10636_length_1313_cov_2.385533	1313	3.05933	3.05933	0.943995
NODE_10637_length_1313_cov_2.106518	1313	3.06105	3.06105	1.26047
NODE_10638_length_1313_cov_1.931638	1313	2.64144	2.64144	1.29216
NODE_10639_length_1313_cov_1.426868	1313	1.75064	1.75064	0.359453
NODE_10640_length_1312_cov_2.528242	1312	2.87263	2.87263	3.76846
NODE_10641_length_1312_cov_2.058870	1312	2.85628	2.85628	1.53231
NODE_10642_length_1312_cov_2.054097	1312	2.95181	2.95181	5.1518
NODE_10643_length_1312_cov_1.805887	1312	2.44234	2.44234	0.829147
NODE_10644_length_1312_cov_1.578361	1312	2.17986	2.17986	1.17606
NODE_10645_length_1311_cov_2.562102	1311	3.51852	3.51852	2.19989
NODE_10646_length_1311_cov_2.363854	1311	2.60982	2.60982	2.44333
NODE_10647_length_1311_cov_2.191083	1311	2.40224	2.40224	1.39927
NODE_10648_length_1311_cov_1.999204	1311	2.82946	2.82946	2.5864
NODE_10649_length_1311_cov_1.796975	1311	2.38587	2.38587	1.80271
NODE_10650_length_1311_cov_1.703822	1311	2.16796	2.16796	1.48125
NODE_10651_length_1311_cov_1.146497	1311	1.74074	1.74074	0.359456
NODE_10652_length_1310_cov_2.796813	1310	3.70345	3.70345	3.34426
NODE_10653_length_1310_cov_2.612749	1310	3.08362	3.08362	3.38129
NODE_10654_length_1310_cov_2.380080	1310	3.01638	3.01638	2.21111
NODE_10655_length_1310_cov_2.086056	1310	3.07414	3.07414	2.02557
NODE_10656_length_1310_cov_2.034263	1310	2.64741	2.64741	1.2207
NODE_10657_length_1310_cov_1.354582	1310	1.8069	1.8069	0.754733
NODE_10658_length_1309_cov_2.555821	1309	3.52545	3.52545	3.11657
NODE_10659_length_1309_cov_1.851675	1309	2.66091	2.66091	1.57662
NODE_10660_length_1309_cov_1.526316	1309	1.57377	1.57377	0.310401
NODE_10661_length_1308_cov_2.660814	1308	3.52159	3.52159	3.51856
NODE_10662_length_1308_cov_2.604948	1308	3.06908	3.06908	1.74975
NODE_10663_length_1308_cov_2.583400	1308	2.90069	2.90069	2.1604
NODE_10664_length_1308_cov_2.545890	1308	3.43437	3.43437	2.86129
NODE_10665_length_1308_cov_2.142059	1308	3.06218	3.06218	3.44472
NODE_10666_length_1308_cov_2.047087	1308	2.68394	2.68394	1.7842
NODE_10667_length_1308_cov_1.849162	1308	2.43696	2.43696	1.39749
NODE_10668_length_1308_cov_1.755786	1308	2.4551	2.4551	1.0883
NODE_10669_length_1308_cov_1.452514	1308	1.96718	1.96718	0.676539
NODE_10670_length_1308_cov_1.291301	1308	1.95509	1.95509	0.938362
NODE_10671_length_1308_cov_1.225060	1308	1.58895	1.58895	0.555176
NODE_10672_length_1307_cov_2.420128	1307	3.26534	3.26534	2.13799
NODE_10673_length_1307_cov_2.293131	1307	3.40449	3.40449	1.65112
NODE_10674_length_1307_cov_1.839457	1307	2.83232	2.83232	0.714077
NODE_10675_length_1307_cov_1.640575	1307	2.21003	2.21003	1.54148
NODE_10676_length_1307_cov_1.505591	1307	2.00778	2.00778	1.52155
NODE_10677_length_1306_cov_2.413269	1306	3.40917	3.40917	2.33547
NODE_10678_length_1306_cov_2.136691	1306	3.32266	3.32266	2.00749
NODE_10679_length_1306_cov_1.993605	1306	2.61851	2.61851	1.75824
NODE_10680_length_1306_cov_1.923261	1306	2.66523	2.66523	1.19604
NODE_10681_length_1306_cov_1.653877	1306	2.08131	2.08131	0.864377
NODE_10682_length_1305_cov_7.506400	1305	7.61558	7.61558	6.08953
NODE_10683_length_1305_cov_4.065600	1305	4.60346	4.60346	5.45268
NODE_10684_length_1305_cov_1.996800	1305	2.34113	2.34113	2.1799
NODE_10685_length_1305_cov_1.989600	1305	2.43896	2.43896	0.965725
NODE_10686_length_1305_cov_1.861600	1305	2.62164	2.62164	2.30646
NODE_10687_length_1305_cov_1.802400	1305	2.4329	2.4329	1.12093
NODE_10688_length_1305_cov_1.757600	1305	2.02251	2.02251	0.905907
NODE_10689_length_1305_cov_1.453600	1305	1.81385	1.81385	0.888195
NODE_10690_length_1304_cov_2.815052	1304	3.83362	3.83362	2.86213
NODE_10691_length_1304_cov_2.449159	1304	3.30243	3.30243	2.04461
NODE_10692_length_1304_cov_2.313851	1304	3.43241	3.43241	2.80419
NODE_10693_length_1304_cov_2.172938	1304	3.10312	3.10312	1.67801
NODE_10694_length_1304_cov_1.795036	1304	1.81629	1.81629	1.28277
NODE_10695_length_1304_cov_1.724580	1304	2.4636	2.4636	2.17773
NODE_10696_length_1304_cov_1.638110	1304	1.9844	1.9844	0.551359
NODE_10697_length_1304_cov_1.433947	1304	2.0104	2.0104	0.882814
NODE_10698_length_1303_cov_2.518429	1303	3.04857	3.04857	1.96986
NODE_10699_length_1303_cov_2.310897	1303	2.82914	2.82914	2.68518
NODE_10700_length_1303_cov_2.214744	1303	2.61752	2.61752	1.59577
NODE_10701_length_1303_cov_1.993590	1303	2.451	2.451	1.14191
NODE_10702_length_1303_cov_1.789263	1303	2.27407	2.27407	1.10885
NODE_10703_length_1303_cov_1.513622	1303	2.01388	2.01388	0.949459
NODE_10704_length_1303_cov_1.394231	1303	1.59844	1.59844	0.865518
NODE_10705_length_1303_cov_1.355769	1303	1.75108	1.75108	0.490934
NODE_10706_length_1302_cov_3.190858	1302	4.28472	4.28472	5.44447
NODE_10707_length_1302_cov_3.049719	1302	3.31858	3.31858	3.93576
NODE_10708_length_1302_cov_2.474739	1302	3.25608	3.25608	2.18546
NODE_10709_length_1302_cov_2.442662	1302	3.46181	3.46181	2.58236
NODE_10710_length_1302_cov_1.805132	1302	2.05295	2.05295	0.94507
NODE_10711_length_1302_cov_1.660786	1302	2.46615	2.46615	0.966707
NODE_10712_length_1302_cov_1.542101	1302	1.78385	1.78385	1.90719
NODE_10713_length_1302_cov_1.409783	1302	1.81163	1.81163	0.491857
NODE_10714_length_1301_cov_6.103531	1301	7.20678	7.20678	8.37636
NODE_10715_length_1301_cov_2.829856	1301	3.14335	3.14335	2.00465
NODE_10716_length_1301_cov_2.768860	1301	3.45439	3.45439	1.12814
NODE_10717_length_1301_cov_2.298555	1301	2.68897	2.68897	2.20052
NODE_10718_length_1301_cov_1.949438	1301	2.80973	2.80973	1.34725
NODE_10719_length_1301_cov_1.764045	1301	2.298	2.298	1.14329
NODE_10720_length_1301_cov_1.709470	1301	2.25369	2.25369	1.66254
NODE_10721_length_1301_cov_1.417335	1301	1.58732	1.58732	0.392155
NODE_10722_length_1300_cov_2.411245	1300	3.10348	3.10348	0.910943
NODE_10723_length_1300_cov_2.368675	1300	3.5487	3.5487	6.43929
NODE_10724_length_1300_cov_1.976707	1300	2.5287	2.5287	2.0945
NODE_10725_length_1300_cov_1.956627	1300	2.2487	2.2487	1.19136
NODE_10726_length_1300_cov_1.710040	1300	1.80087	1.80087	1.23881
NODE_10727_length_1300_cov_1.675502	1300	2.2487	2.2487	1.44724
NODE_10728_length_1300_cov_1.656225	1300	2.25913	2.25913	0.951066
NODE_10729_length_1300_cov_1.525301	1300	2.02957	2.02957	0.834632
NODE_10730_length_1300_cov_1.314056	1300	1.8087	1.8087	0.443786
NODE_10731_length_1299_cov_5.167203	1299	4	4	4.2108
NODE_10732_length_1299_cov_3.130225	1299	4.13229	4.13229	4.76827
NODE_10733_length_1299_cov_1.798232	1299	2.4282	2.4282	1.87224
NODE_10734_length_1299_cov_1.582797	1299	2.30722	2.30722	0.909879
NODE_10735_length_1299_cov_1.201768	1299	2.04439	2.04439	0.47277
NODE_10736_length_1298_cov_2.358005	1298	2.69338	2.69338	1.09683
