contigName	contigLen	totalAvgDepth	idba_ud_perc100_sorted.bam	idba_ud_perc100_sorted.bam-var
contig-100_15082	690	1.90556	1.90556	0.267503
contig-100_15083	690	2.48889	2.48889	0.513792
contig-100_15084	690	1.47222	1.47222	0.275664
contig-100_15085	690	4.47593	4.47593	2.35006
contig-100_15086	690	5.53333	5.53333	6.4794
contig-100_15087	690	4.10926	4.10926	1.08452
contig-100_15088	690	150.846	150.846	2384.69
contig-100_15089	690	3.09259	3.09259	1.26042
contig-100_15090	690	1.99259	1.99259	0.6864
contig-100_15091	690	2.93148	2.93148	1.79306
contig-100_15092	689	2.35622	2.35622	0.675851
contig-100_15093	689	1.24861	1.24861	0.335849
contig-100_15094	689	2.46011	2.46011	1.5128
contig-100_15095	689	3.06122	3.06122	1.97952
contig-100_15096	689	1.70872	1.70872	0.467043
contig-100_15097	689	2.51948	2.51948	2.99358
contig-100_15098	689	3.89054	3.89054	1.96383
contig-100_15099	689	3.39147	3.39147	1.20521
contig-100_15100	689	3.33024	3.33024	1.08033
contig-100_15101	689	2.47124	2.47124	1.5619
contig-100_15102	689	3.4397	3.4397	1.25054
contig-100_15103	689	3.72913	3.72913	0.777793
contig-100_15104	689	4.32282	4.32282	1.60935
contig-100_15105	689	3.09833	3.09833	2.91409
contig-100_15106	689	1.24861	1.24861	0.354438
contig-100_15107	689	3.34137	3.34137	0.965029
contig-100_15108	689	3.19481	3.19481	1.56978
contig-100_15109	689	2.94805	2.94805	2.58093
contig-100_15110	689	2.02968	2.02968	0.329971
contig-100_15111	689	2.06679	2.06679	0.456497
contig-100_15112	689	1.57328	1.57328	0.401218
contig-100_15113	689	5.1243	5.1243	1.84883
contig-100_15114	689	3.10575	3.10575	2.81222
contig-100_15115	689	3.09276	3.09276	3.23674
contig-100_15116	689	1.85343	1.85343	0.80561
contig-100_15117	689	3.82931	3.82931	2.48753
contig-100_15118	689	2.6679	2.6679	3.44898
contig-100_15119	689	2.4397	2.4397	0.388088
contig-100_15120	689	4.01855	4.01855	2.86956
contig-100_15121	689	2.02226	2.02226	0.200247
contig-100_15122	689	2.8256	2.8256	2.22231
contig-100_15123	689	1.38776	1.38776	0.535242
contig-100_15124	689	1.24861	1.24861	0.789381
contig-100_15125	689	0.788497	0.788497	0.167079
contig-100_15126	689	2.02041	2.02041	1.06092
contig-100_15127	689	2.5974	2.5974	1.64988
contig-100_15128	689	1.76067	1.76067	0.290198
contig-100_15129	689	1.11132	1.11132	0.099109
contig-100_15130	689	1.71058	1.71058	0.451394
contig-100_15131	689	2.2449	2.2449	3.07746
contig-100_15132	688	1.97212	1.97212	1.04018
contig-100_15133	688	2.4777	2.4777	1.15872
contig-100_15134	688	0.325279	0.325279	0.219881
contig-100_15135	688	2.1803	2.1803	1.5261
contig-100_15136	688	3.27881	3.27881	3.43423
contig-100_15137	688	1.66729	1.66729	0.270847
contig-100_15138	688	2.5948	2.5948	1.3625
contig-100_15139	688	1.39033	1.39033	0.607136
contig-100_15140	688	4.47769	4.47769	3.54232
contig-100_15141	688	3.9052	3.9052	3.40068
contig-100_15142	688	53.7472	53.7472	316.405
contig-100_15143	688	11.0669	11.0669	24.5169
contig-100_15144	688	2.5223	2.5223	0.436187
contig-100_15145	688	3	3	1.32961
contig-100_15146	688	2.03532	2.03532	0.816253
contig-100_15147	688	1.24907	1.24907	1.05144
contig-100_15148	688	1.11524	1.11524	0.165466
contig-100_15149	688	2.04461	2.04461	0.858342
contig-100_15150	688	4.31599	4.31599	2.66719
contig-100_15151	688	2.41264	2.41264	0.514698
contig-100_15152	688	89.8309	89.8309	726.2
contig-100_15153	688	2.86803	2.86803	0.665978
contig-100_15154	688	3.28625	3.28625	1.63486
contig-100_15155	688	1.60409	1.60409	0.239611
contig-100_15156	688	1.17472	1.17472	0.803684
contig-100_15157	688	2.74164	2.74164	0.612822
contig-100_15158	688	2.63569	2.63569	0.980625
contig-100_15159	688	3.89777	3.89777	2.41599
contig-100_15160	688	3.62268	3.62268	1.24471
contig-100_15161	688	1.65613	1.65613	0.557512
contig-100_15162	688	2.62082	2.62082	2.19861
contig-100_15163	688	1.71561	1.71561	0.218789
contig-100_15164	688	1.38662	1.38662	0.401459
contig-100_15165	688	2.5539	2.5539	0.467294
contig-100_15166	688	3.76394	3.76394	2.31847
contig-100_15167	688	2.03903	2.03903	0.626036
contig-100_15168	688	2.64312	2.64312	1.83144
contig-100_15169	688	3.10595	3.10595	0.929164
contig-100_15170	688	3.82342	3.82342	1.38217
contig-100_15171	688	3.74721	3.74721	1.10544
contig-100_15172	688	2.45725	2.45725	1.08289
contig-100_15173	688	2.54647	2.54647	1.23526
contig-100_15174	688	5.65056	5.65056	4.57785
contig-100_15175	687	2.56797	2.56797	1.77196
contig-100_15176	687	3.04656	3.04656	0.820589
contig-100_15177	687	1.71322	1.71322	0.339246
contig-100_15178	687	1.80261	1.80261	1.27812
contig-100_15179	687	3.25326	3.25326	4.21558
contig-100_15180	687	2.18063	2.18063	0.413207
contig-100_15181	687	1.52886	1.52886	0.249631
contig-100_15182	687	4.66294	4.66294	1.71267
contig-100_15183	687	2.1825	2.1825	0.358426
contig-100_15184	687	2.45251	2.45251	0.781791
contig-100_15185	687	1.81564	1.81564	0.587222
contig-100_15186	687	2.70391	2.70391	2.70881
contig-100_15187	687	2.05028	2.05028	0.771723
contig-100_15188	687	2.55866	2.55866	0.851498
contig-100_15189	687	1.94227	1.94227	0.323153
contig-100_15190	687	2.6257	2.6257	2.90254
contig-100_15191	687	5.05028	5.05028	5.22694
contig-100_15192	687	1.68156	1.68156	1.07938
contig-100_15193	687	1.8473	1.8473	0.957983
contig-100_15194	687	2.17877	2.17877	1.60605
contig-100_15195	687	1.18994	1.18994	0.154153
contig-100_15196	687	2.44134	2.44134	0.493288
contig-100_15197	687	2.97579	2.97579	2.00128
contig-100_15198	687	5.1378	5.1378	2.91755
contig-100_15199	687	2.92924	2.92924	0.715132
contig-100_15200	687	2.24022	2.24022	1.13807
contig-100_15201	687	2.79143	2.79143	0.878059
contig-100_15202	687	2.61639	2.61639	1.52047
contig-100_15203	687	2.95903	2.95903	1.67742
contig-100_15204	687	0.931099	0.931099	0.422481
contig-100_15205	687	2.57169	2.57169	1.64085
contig-100_15206	687	2.63315	2.63315	2.91554
contig-100_15207	687	2.08939	2.08939	0.965881
contig-100_15208	687	1.24022	1.24022	0.671664
contig-100_15209	687	4.24022	4.24022	1.69778
contig-100_15210	687	2.51769	2.51769	0.787467
contig-100_15211	687	5.13035	5.13035	4.8897
contig-100_15212	687	3.84544	3.84544	1.06749
contig-100_15213	687	4.17877	4.17877	4.97171
contig-100_15214	687	2.48231	2.48231	0.317317
contig-100_15215	687	1.85475	1.85475	1.96394
contig-100_15216	687	2.12849	2.12849	0.593532
contig-100_15217	687	3.37616	3.37616	1.25003
contig-100_15218	687	1.72253	1.72253	0.215779
contig-100_15219	687	2.47486	2.47486	0.391625
contig-100_15220	686	4.30597	4.30597	1.14734
contig-100_15221	686	0.791045	0.791045	0.733827
contig-100_15222	686	2.44776	2.44776	0.658952
contig-100_15223	686	117.791	117.791	1167.31
contig-100_15224	686	1.97201	1.97201	0.240336
contig-100_15225	686	2.09515	2.09515	0.889999
contig-100_15226	686	1.62687	1.62687	2.21191
contig-100_15227	686	0.79291	0.79291	0.16451
contig-100_15228	686	2.21642	2.21642	0.483916
contig-100_15229	686	227.007	227.007	5211.74
contig-100_15230	686	2.20896	2.20896	0.759998
contig-100_15231	686	2.3209	2.3209	0.648235
contig-100_15232	686	209.573	209.573	37632.2
contig-100_15233	686	2.2556	2.2556	1.88782
contig-100_15234	686	3.0541	3.0541	1.498
contig-100_15235	686	4.77799	4.77799	4.19174
contig-100_15236	686	2.46828	2.46828	1.12423
contig-100_15237	686	2.79478	2.79478	1.19519
contig-100_15238	686	3.25933	3.25933	0.487765
contig-100_15239	686	4.33955	4.33955	2.40786
contig-100_15240	686	3.72761	3.72761	1.69015
contig-100_15241	686	3.44403	3.44403	4.21742
contig-100_15242	686	2.9403	2.9403	0.418864
contig-100_15243	686	1.58209	1.58209	0.411941
contig-100_15244	686	1.37127	1.37127	1.29928
contig-100_15245	686	2.46642	2.46642	0.922231
contig-100_15246	686	1.7556	1.7556	0.629875
contig-100_15247	686	215.2	215.2	3487.62
contig-100_15248	686	0.789179	0.789179	0.211549
contig-100_15249	686	2.65112	2.65112	2.4145
contig-100_15250	686	1.52239	1.52239	0.249964
contig-100_15251	686	2.50933	2.50933	1.36814
contig-100_15252	686	2.34888	2.34888	1.30795
contig-100_15253	686	4.86754	4.86754	1.49083
contig-100_15254	686	1.98507	1.98507	0.612862
contig-100_15255	686	2.09515	2.09515	0.572236
contig-100_15256	686	2.77239	2.77239	1.03968
contig-100_15257	686	1.37873	1.37873	1.51423
contig-100_15258	686	4.18097	4.18097	1.75599
contig-100_15259	686	2.59515	2.59515	2.48066
contig-100_15260	686	2.85448	2.85448	0.513365
contig-100_15261	686	2.40112	2.40112	0.973387
contig-100_15262	686	3.83582	3.83582	5.28891
contig-100_15263	686	3.12127	3.12127	1.59835
contig-100_15264	686	3.25	3.25	1.12991
contig-100_15265	685	1.5514	1.5514	0.53621
contig-100_15266	685	3.84486	3.84486	1.03019
contig-100_15267	685	0.934579	0.934579	0.218558
contig-100_15268	685	9.12897	9.12897	4.77921
contig-100_15269	685	4.93271	4.93271	1.86437
contig-100_15270	685	3.3757	3.3757	1.18255
contig-100_15271	685	1.71963	1.71963	0.861315
contig-100_15272	685	1.60935	1.60935	0.51939
contig-100_15273	685	2.06542	2.06542	0.454514
contig-100_15274	685	0.93271	0.93271	0.830667
contig-100_15275	685	2.23364	2.23364	1.61009
contig-100_15276	685	90.8916	90.8916	594.632
contig-100_15277	685	2.34206	2.34206	0.51012
contig-100_15278	685	2.03738	2.03738	1.48175
contig-100_15279	685	8.95701	8.95701	11.7977
contig-100_15280	685	1.4	1.4	1.42397
contig-100_15281	685	1.7215	1.7215	0.725662
contig-100_15282	685	1.25794	1.25794	0.412737
contig-100_15283	685	2.63178	2.63178	2.16565
contig-100_15284	685	2.0486	2.0486	0.94894
contig-100_15285	685	4.37944	4.37944	2.17224
contig-100_15286	685	2.95701	2.95701	2.23224
contig-100_15287	685	3.20935	3.20935	1.71265
contig-100_15288	685	2.5215	2.5215	0.999072
contig-100_15289	685	2.40935	2.40935	1.41078
contig-100_15290	685	1.12523	1.12523	1.06107
contig-100_15291	685	1.96822	1.96822	0.34543
contig-100_15292	685	4.01682	4.01682	0.810578
contig-100_15293	685	2.54019	2.54019	1.29754
contig-100_15294	685	0.465421	0.465421	0.249269
contig-100_15295	685	0.751402	0.751402	0.187146
contig-100_15296	685	2.48411	2.48411	1.04797
contig-100_15297	685	3.39813	3.39813	1.03033
contig-100_15298	685	3.38131	3.38131	0.693284
contig-100_15299	685	2.19439	2.19439	0.894723
contig-100_15300	685	2.61869	2.61869	1.23635
contig-100_15301	685	2.80187	2.80187	4.80338
contig-100_15302	685	2.65234	2.65234	2.27966
contig-100_15303	685	1.74206	1.74206	0.21424
contig-100_15304	685	2.38318	2.38318	1.06076
contig-100_15305	685	2.19439	2.19439	0.898471
contig-100_15306	685	1.23738	1.23738	0.282495
contig-100_15307	685	2.09533	2.09533	1.51711
contig-100_15308	685	20.471	20.471	23.8002
contig-100_15309	685	14.514	14.514	30.5724
contig-100_15310	685	2.51963	2.51963	0.624618
contig-100_15311	685	4.15327	4.15327	1.63939
contig-100_15312	685	3.37196	3.37196	0.994349
contig-100_15313	685	0.852336	0.852336	0.961302
contig-100_15314	685	3.41869	3.41869	1.41238
contig-100_15315	685	3.73084	3.73084	0.59783
contig-100_15316	684	3.28277	3.28277	1.11877
contig-100_15317	684	4.52809	4.52809	3.5705
contig-100_15318	684	1.24532	1.24532	0.414379
contig-100_15319	684	3.92697	3.92697	4.40929
contig-100_15320	684	2.14794	2.14794	0.839236
contig-100_15321	684	2.02622	2.02622	1.59405
contig-100_15322	684	2.28277	2.28277	1.0212
contig-100_15323	684	1.72846	1.72846	0.926134
contig-100_15324	684	4.27903	4.27903	1.69874
contig-100_15325	684	3.58614	3.58614	1.04979
contig-100_15326	684	3.72285	3.72285	0.849872
contig-100_15327	684	4.68914	4.68914	2.37599
contig-100_15328	684	2.4588	2.4588	1.73846
contig-100_15329	684	4.23783	4.23783	3.21724
contig-100_15330	684	4.27341	4.27341	3.53486
contig-100_15331	684	2.96067	2.96067	1.66261
contig-100_15332	684	2.75468	2.75468	4.49693
contig-100_15333	684	3.46255	3.46255	1.5136
contig-100_15334	684	2.35768	2.35768	0.515352
contig-100_15335	684	1.64794	1.64794	0.446179
contig-100_15336	684	3.8839	3.8839	1.87392
contig-100_15337	684	0.496255	0.496255	0.250456
contig-100_15338	684	110.708	110.708	1160.54
contig-100_15339	684	1.58989	1.58989	0.279897
contig-100_15340	684	1.65356	1.65356	0.497016
contig-100_15341	684	6.14794	6.14794	2.72291
contig-100_15342	684	2.87453	2.87453	1.05177
contig-100_15343	684	4.29588	4.29588	3.038
contig-100_15344	684	1.92135	1.92135	0.357778
contig-100_15345	684	2.1985	2.1985	1.59279
contig-100_15346	684	2.19476	2.19476	1.28282
contig-100_15347	684	2.07491	2.07491	0.332092
contig-100_15348	683	4.14071	4.14071	1.01963
contig-100_15349	683	3.54784	3.54784	1.40983
contig-100_15350	683	3.79362	3.79362	4.4611
contig-100_15351	683	4.93621	4.93621	4.83051
contig-100_15352	683	1.50844	1.50844	2.45717
contig-100_15353	683	2.63977	2.63977	2.43766
contig-100_15354	683	1.13696	1.13696	0.118424
contig-100_15355	683	3.03752	3.03752	1.75423
contig-100_15356	683	4.98874	4.98874	1.3119
contig-100_15357	683	2.14071	2.14071	0.963247
contig-100_15358	683	5.5666	5.5666	7.17084
contig-100_15359	683	2.34522	2.34522	0.609923
contig-100_15360	683	5.24765	5.24765	3.20923
contig-100_15361	683	2.12758	2.12758	0.363393
contig-100_15362	683	2.05441	2.05441	0.367336
contig-100_15363	683	3.13696	3.13696	4.93424
contig-100_15364	683	1.14071	1.14071	0.12114
contig-100_15365	683	1.5197	1.5197	0.306471
contig-100_15366	683	1.6379	1.6379	0.987053
contig-100_15367	683	2.05816	2.05816	0.43458
contig-100_15368	683	2.50657	2.50657	0.882003
contig-100_15369	683	1.67167	1.67167	0.220945
contig-100_15370	683	2.50094	2.50094	0.840696
contig-100_15371	683	3.67917	3.67917	5.74086
contig-100_15372	683	3.46717	3.46717	3.94864
contig-100_15373	683	1.59475	1.59475	0.241476
contig-100_15374	683	1.3546	1.3546	0.390942
contig-100_15375	683	1.94934	1.94934	0.766225
contig-100_15376	683	4.63415	4.63415	1.59335
contig-100_15377	683	2.19325	2.19325	1.54717
contig-100_15378	683	2.8743	2.8743	0.993571
contig-100_15379	683	5.78612	5.78612	6.45794
contig-100_15380	683	1.7242	1.7242	0.790334
contig-100_15381	683	3.3546	3.3546	1.20673
contig-100_15382	682	4.11466	4.11466	1.12995
contig-100_15383	682	2.79511	2.79511	2.67546
contig-100_15384	682	1.26504	1.26504	0.383487
contig-100_15385	682	2.55451	2.55451	0.944298
contig-100_15386	682	2.88346	2.88346	2.25005
contig-100_15387	682	2.05827	2.05827	0.473059
contig-100_15388	682	198.682	198.682	3493.59
contig-100_15389	682	1.35526	1.35526	0.237017
contig-100_15390	682	2.05451	2.05451	0.236193
contig-100_15391	682	3.88158	3.88158	2.81645
contig-100_15392	682	4.58459	4.58459	1.22259
contig-100_15393	682	2.64474	2.64474	2.01856
contig-100_15394	682	2.53196	2.53196	3.0291
contig-100_15395	682	1.71617	1.71617	1.05111
contig-100_15396	682	1.65977	1.65977	0.32659
contig-100_15397	682	2.27444	2.27444	2.92643
contig-100_15398	682	2.30263	2.30263	2.95345
contig-100_15399	682	3.74624	3.74624	4.44208
contig-100_15400	682	3.45489	3.45489	1.28044
contig-100_15401	682	2.19925	2.19925	0.977176
contig-100_15402	682	1.64474	1.64474	0.229483
contig-100_15403	682	823.37	823.37	60585.4
contig-100_15404	682	1.59211	1.59211	0.25327
contig-100_15405	682	2.58835	2.58835	1.18804
contig-100_15406	682	2.58647	2.58647	1.19966
contig-100_15407	682	3.90414	3.90414	1.26199
contig-100_15408	682	1.71805	1.71805	0.737678
contig-100_15409	682	5.14286	5.14286	1.78746
contig-100_15410	682	2.05639	2.05639	0.851806
contig-100_15411	682	2.06203	2.06203	0.76639
contig-100_15412	682	2.05075	2.05075	0.353354
contig-100_15413	682	1.26504	1.26504	0.507782
contig-100_15414	682	3.09399	3.09399	2.60508
contig-100_15415	682	3.84211	3.84211	0.581425
contig-100_15416	682	1.59398	1.59398	0.241622
contig-100_15417	682	2.53571	2.53571	1.08159
contig-100_15418	682	2.89662	2.89662	1.10229
contig-100_15419	682	3.34586	3.34586	1.5713
contig-100_15420	682	1.59774	1.59774	0.2409
contig-100_15421	682	2.90038	2.90038	0.944857
contig-100_15422	682	1.32143	1.32143	0.531141
contig-100_15423	682	3.97744	3.97744	2.17651
contig-100_15424	682	2.09774	2.09774	1.39532
contig-100_15425	682	2.50564	2.50564	0.393565
contig-100_15426	682	2.15977	2.15977	0.989489
contig-100_15427	682	2.18609	2.18609	1.37962
contig-100_15428	682	5.48872	5.48872	8.64958
contig-100_15429	682	3.47368	3.47368	3.16881
contig-100_15430	682	0.917293	0.917293	0.614616
contig-100_15431	682	3.87594	3.87594	2.25953
contig-100_15432	682	3.68233	3.68233	0.857469
contig-100_15433	682	2.13722	2.13722	1.82858
contig-100_15434	681	4.75518	4.75518	3.45692
contig-100_15435	681	2.61582	2.61582	1.17288
contig-100_15436	681	1.40678	1.40678	0.592708
contig-100_15437	681	3.16761	3.16761	2.4794
contig-100_15438	681	1.59322	1.59322	0.241764
contig-100_15439	681	1.55179	1.55179	0.2742
contig-100_15440	681	2.79284	2.79284	0.779645
contig-100_15441	681	208.034	208.034	4180.72
contig-100_15442	681	0.913371	0.913371	0.0905945
contig-100_15443	681	4.39548	4.39548	2.54518
contig-100_15444	681	3.08663	3.08663	2.24154
contig-100_15445	681	3.15066	3.15066	2.35084
contig-100_15446	681	5.08098	5.08098	1.08966
contig-100_15447	681	2.12618	2.12618	0.491596
contig-100_15448	681	2.87571	2.87571	0.709048
contig-100_15449	681	4.31638	4.31638	4.21291
contig-100_15450	681	2.12618	2.12618	1.06518
contig-100_15451	681	3.03766	3.03766	0.900464
contig-100_15452	681	3.57439	3.57439	0.871348
contig-100_15453	681	3.52354	3.52354	4.01218
contig-100_15454	681	2.72881	2.72881	0.790472
contig-100_15455	681	1.87194	1.87194	0.511873
contig-100_15456	681	0	0	0
contig-100_15457	681	2.32957	2.32957	2.1308
contig-100_15458	681	2.15443	2.15443	0.281768
contig-100_15459	681	442.22	442.22	16408.1
contig-100_15460	681	3.86252	3.86252	0.907479
contig-100_15461	681	2.17702	2.17702	1.09313
contig-100_15462	681	1.60452	1.60452	0.356508
contig-100_15463	681	2.95857	2.95857	2.30017
contig-100_15464	681	45.3917	45.3917	158.574
contig-100_15465	681	800.181	800.181	55781
contig-100_15466	681	4.9322	4.9322	2.18407
contig-100_15467	681	4.15066	4.15066	6.56594
contig-100_15468	681	2.35593	2.35593	0.414584
contig-100_15469	681	3.88136	3.88136	4.57271
contig-100_15470	681	1.20151	1.20151	0.236676
contig-100_15471	681	1.58004	1.58004	0.244053
contig-100_15472	681	2.41996	2.41996	0.583675
contig-100_15473	681	2.11676	2.11676	0.680679
contig-100_15474	681	2.3032	2.3032	2.3513
contig-100_15475	681	0.770245	0.770245	0.837678
contig-100_15476	681	1.87947	1.87947	1.20054
contig-100_15477	681	3.10169	3.10169	3.01228
contig-100_15478	681	4.23164	4.23164	1.13681
contig-100_15479	681	1.41055	1.41055	1.64623
contig-100_15480	681	3.03202	3.03202	0.638597
contig-100_15481	681	107.621	107.621	1252.15
contig-100_15482	681	1.63842	1.63842	0.231277
contig-100_15483	681	3.6629	3.6629	3.63521
contig-100_15484	681	2.21281	2.21281	1.78292
contig-100_15485	681	1.59322	1.59322	0.241764
contig-100_15486	680	2.47547	2.47547	0.34817
contig-100_15487	680	2.46981	2.46981	1.61819
contig-100_15488	680	3.15472	3.15472	2.14993
contig-100_15489	680	2.06038	2.06038	0.627727
contig-100_15490	680	4.00377	4.00377	3.23628
contig-100_15491	680	3.26226	3.26226	4.44338
contig-100_15492	680	2.0717	2.0717	0.887095
contig-100_15493	680	3.41698	3.41698	3.07912
contig-100_15494	680	2.20566	2.20566	2.1977
contig-100_15495	680	1.76415	1.76415	0.634249
contig-100_15496	680	1.88679	1.88679	1.83971
contig-100_15497	680	3.5566	3.5566	1.45331
contig-100_15498	680	15.8075	15.8075	44.1745
contig-100_15499	680	1.87925	1.87925	0.563841
contig-100_15500	680	841.079	841.079	68251.9
contig-100_15501	680	2.05849	2.05849	1.59014
contig-100_15502	680	1.6	1.6	0.429492
contig-100_15503	680	2.27925	2.27925	0.942673
contig-100_15504	680	1.81698	1.81698	0.875706
contig-100_15505	680	1.96981	1.96981	0.33557
contig-100_15506	680	1.77736	1.77736	0.611962
contig-100_15507	680	2.44151	2.44151	1.43797
contig-100_15508	680	2.88868	2.88868	3.42992
contig-100_15509	680	1.38113	1.38113	0.576581
contig-100_15510	680	1.74151	1.74151	0.645723
contig-100_15511	680	2.93208	2.93208	0.641878
contig-100_15512	680	10.9792	10.9792	6.85214
contig-100_15513	680	2.62453	2.62453	0.503366
contig-100_15514	680	5.10943	5.10943	1.08441
contig-100_15515	680	4.39434	4.39434	3.43399
contig-100_15516	680	2.50189	2.50189	1.84215
contig-100_15517	680	47.0509	47.0509	242.355
contig-100_15518	680	2.86792	2.86792	1.39652
